Exp_name,Enemy,Run,Gen,Mean_fit,Max_fit
ea_elite,"[3, 6, 8]",0,0,-4.316394421830624,14.549634094658837
ea_elite,"[3, 6, 8]",0,1,-3.647052893288126,14.549634094658837
ea_elite,"[3, 6, 8]",0,2,-3.722928626888297,14.549634094658837
ea_elite,"[3, 6, 8]",0,3,-2.329194374748345,17.0826302304278
ea_elite,"[3, 6, 8]",0,4,-1.3855599400411032,17.0826302304278
ea_elite,"[3, 6, 8]",0,5,-1.3500973636287517,20.97250747290503
ea_elite,"[3, 6, 8]",0,6,-0.1856027307902866,56.20741959140978
ea_elite,"[3, 6, 8]",0,7,0.6547786709799169,56.20741959140978
ea_elite,"[3, 6, 8]",0,8,2.684117120395764,56.20741959140978
ea_elite,"[3, 6, 8]",0,9,2.71372375053167,56.20741959140978
ea_elite,"[3, 6, 8]",0,10,3.453084495984984,56.20741959140978
ea_elite,"[3, 6, 8]",0,11,2.683727683313346,56.20741959140978
ea_elite,"[3, 6, 8]",0,12,3.484552642546244,56.20741959140978
ea_elite,"[3, 6, 8]",0,13,4.221856316715632,56.20741959140978
ea_elite,"[3, 6, 8]",0,14,4.969594869876893,56.20741959140978
ea_elite,"[3, 6, 8]",0,15,4.755762832098118,56.20741959140978
ea_elite,"[3, 6, 8]",0,16,5.275724835114424,56.20741959140978
ea_elite,"[3, 6, 8]",0,17,6.790506991789843,56.20741959140978
ea_elite,"[3, 6, 8]",0,18,5.533610620406993,56.20741959140978
ea_elite,"[3, 6, 8]",0,19,5.057826408033377,56.20741959140978
ea_elite,"[3, 6, 8]",0,20,4.940629838411006,56.20741959140978
ea_elite,"[3, 6, 8]",0,21,5.6620474221127015,56.20741959140978
ea_elite,"[3, 6, 8]",0,22,5.878709321299398,56.20741959140978
ea_elite,"[3, 6, 8]",0,23,5.294461878170719,60.868635566512175
ea_elite,"[3, 6, 8]",0,24,4.81584449294284,60.868635566512175
ea_elite,"[3, 6, 8]",0,25,5.59491573318057,60.868635566512175
ea_elite,"[3, 6, 8]",0,26,5.370304590402944,60.868635566512175
ea_elite,"[3, 6, 8]",0,27,5.814211191792078,60.868635566512175
ea_elite,"[3, 6, 8]",0,28,5.005045633660769,60.868635566512175
ea_elite,"[3, 6, 8]",0,29,6.137469582430915,60.868635566512175
ea_elite,"[3, 6, 8]",1,0,-5.104154067318048,34.42946109484057
ea_elite,"[3, 6, 8]",1,1,-2.991311083089307,34.42946109484057
ea_elite,"[3, 6, 8]",1,2,-1.295245078308754,34.42946109484057
ea_elite,"[3, 6, 8]",1,3,-0.8558053954595896,34.42946109484057
ea_elite,"[3, 6, 8]",1,4,0.5034829083706533,34.42946109484057
ea_elite,"[3, 6, 8]",1,5,-0.5990709509504647,34.42946109484057
ea_elite,"[3, 6, 8]",1,6,0.9086918612609628,34.42946109484057
ea_elite,"[3, 6, 8]",1,7,0.546081192564669,54.57684810975746
ea_elite,"[3, 6, 8]",1,8,0.761165450664641,54.57684810975746
ea_elite,"[3, 6, 8]",1,9,1.6720449945360554,54.57684810975746
ea_elite,"[3, 6, 8]",1,10,1.234820992298041,54.57684810975746
ea_elite,"[3, 6, 8]",1,11,0.5822873429881398,54.57684810975746
ea_elite,"[3, 6, 8]",1,12,2.0224509026826905,54.57684810975746
ea_elite,"[3, 6, 8]",1,13,2.592453216104906,54.57684810975746
ea_elite,"[3, 6, 8]",1,14,5.498477316914189,54.57684810975746
ea_elite,"[3, 6, 8]",1,15,6.222899305302596,54.57684810975746
ea_elite,"[3, 6, 8]",1,16,5.506120127848324,54.57684810975746
ea_elite,"[3, 6, 8]",1,17,6.038092719175783,54.57684810975746
ea_elite,"[3, 6, 8]",1,18,7.033116175570111,54.57684810975746
ea_elite,"[3, 6, 8]",1,19,8.957330314533618,57.03294564977815
ea_elite,"[3, 6, 8]",1,20,7.6952310544733935,57.03294564977815
ea_elite,"[3, 6, 8]",1,21,9.10073357624782,57.03294564977815
ea_elite,"[3, 6, 8]",1,22,9.502944628136222,57.03294564977815
ea_elite,"[3, 6, 8]",1,23,10.653890885093706,57.03294564977815
ea_elite,"[3, 6, 8]",1,24,9.602786153261915,57.03294564977815
