Exp_name,Enemy,Run,Gen,Mean_fit,Max_fit
ea_fps,"[1, 2, 7]",8,9,18.837017256321168,41.22699621321708
ea_fps,"[1, 2, 7]",8,10,22.19657578154417,41.22699621321708
ea_fps,"[1, 2, 7]",8,11,24.62188782166606,41.22699621321708
ea_fps,"[1, 2, 7]",8,12,23.776047130645544,41.22699621321708
ea_fps,"[1, 2, 7]",8,13,26.66883506547915,41.22699621321708
ea_fps,"[1, 2, 7]",8,14,27.252686859628692,41.22699621321708
ea_fps,"[1, 2, 7]",8,15,27.7807510898796,41.22699621321708
ea_fps,"[1, 2, 7]",8,16,28.235277877022835,41.22699621321708
ea_fps,"[1, 2, 7]",8,17,28.926676315812788,41.22699621321708
ea_fps,"[1, 2, 7]",8,18,26.447620944465047,41.22699621321708
ea_fps,"[1, 2, 7]",8,19,27.718465929628696,41.22699621321708
ea_fps,"[1, 2, 7]",8,20,27.163731786487425,41.22699621321708
ea_fps,"[1, 2, 7]",8,21,26.871386917883168,41.22699621321708
ea_fps,"[1, 2, 7]",8,22,27.120227256347135,41.22699621321708
ea_fps,"[1, 2, 7]",8,23,28.481410818845344,41.22699621321708
ea_fps,"[1, 2, 7]",8,24,30.166977175468727,41.22699621321708
ea_fps,"[1, 2, 7]",8,25,28.401967897438297,41.22699621321708
ea_fps,"[1, 2, 7]",8,26,28.326998759755767,41.22699621321708
ea_fps,"[1, 2, 7]",8,27,26.683567666153767,41.22699621321708
ea_fps,"[1, 2, 7]",8,28,29.29782699041229,41.22699621321708
ea_fps,"[1, 2, 7]",8,29,28.409899037774792,41.22699621321708
ea_fps,"[1, 2, 7]",9,0,-2.4957148778548897,30.999795175840855
ea_fps,"[1, 2, 7]",9,1,0.0942318250458525,30.99991520194237
ea_fps,"[1, 2, 7]",9,2,3.174999651909493,30.99991520194237
ea_fps,"[1, 2, 7]",9,3,6.0071747446598245,30.99991520194237
ea_fps,"[1, 2, 7]",9,4,11.635679529612801,37.56867939644782
ea_fps,"[1, 2, 7]",9,5,13.158712748330005,37.56867939644782
ea_fps,"[1, 2, 7]",9,6,19.258036528889463,37.86209518824889
ea_fps,"[1, 2, 7]",9,7,22.08040000162074,37.86209518824889
ea_fps,"[1, 2, 7]",9,8,22.789916254179573,37.86209518824889
ea_fps,"[1, 2, 7]",9,9,23.89744560415629,39.81079454510003
ea_fps,"[1, 2, 7]",9,10,24.822686291304652,39.81079454510003
ea_fps,"[1, 2, 7]",9,11,25.914068727944873,39.81079454510003
ea_fps,"[1, 2, 7]",9,12,25.243359422743787,39.81079454510003
ea_fps,"[1, 2, 7]",9,13,27.311442947322565,39.81079454510003
ea_fps,"[1, 2, 7]",9,14,26.4426788823363,39.81079454510003
ea_fps,"[1, 2, 7]",9,15,28.39467087389742,40.011392355109265
ea_fps,"[1, 2, 7]",9,16,27.361584114905817,40.011392355109265
ea_fps,"[1, 2, 7]",9,17,26.206181198818882,44.69678354852772
ea_fps,"[1, 2, 7]",9,18,27.52836443939846,44.69678354852772
ea_fps,"[1, 2, 7]",9,19,26.808685925881736,44.69678354852772
ea_fps,"[1, 2, 7]",9,20,27.75955213972979,44.69678354852772
ea_fps,"[1, 2, 7]",9,21,26.633713010682094,44.69678354852772
ea_fps,"[1, 2, 7]",9,22,28.629439705508712,44.69678354852772
ea_fps,"[1, 2, 7]",9,23,29.93287886160256,44.69678354852772
ea_fps,"[1, 2, 7]",9,24,29.734082747441853,44.69678354852772
ea_fps,"[1, 2, 7]",9,25,29.115210398996407,44.69678354852772
ea_fps,"[1, 2, 7]",9,26,29.34412863428091,44.69678354852772
ea_fps,"[1, 2, 7]",9,27,28.03040895303448,44.69678354852772
ea_fps,"[1, 2, 7]",9,28,31.02104268935142,44.69678354852772
ea_fps,"[1, 2, 7]",9,29,32.44840620236691,44.69678354852772
