Exp_name,Enemy,Run,Gen,Mean_fit,Max_fit
ea_elite127,"[1, 2, 7]",0,0,-3.039432574236941,30.99991520194237
ea_elite127,"[1, 2, 7]",0,1,1.7816618356139808,37.77049969465433
ea_elite127,"[1, 2, 7]",0,2,3.9640095663515886,40.013093713894484
ea_elite127,"[1, 2, 7]",0,3,4.474802185191584,40.013093713894484
ea_elite127,"[1, 2, 7]",0,4,5.1083013676888465,40.013093713894484
ea_elite127,"[1, 2, 7]",0,5,7.782626465537182,40.013093713894484
ea_elite127,"[1, 2, 7]",0,6,7.647482415861615,42.091749029044514
ea_elite127,"[1, 2, 7]",0,7,9.464240302760384,42.091749029044514
ea_elite127,"[1, 2, 7]",0,8,10.218881201305086,42.091749029044514
ea_elite127,"[1, 2, 7]",0,9,8.144970454698738,42.091749029044514
ea_elite127,"[1, 2, 7]",0,10,10.634989927573024,42.091749029044514
ea_elite127,"[1, 2, 7]",0,11,9.866677686483465,42.091749029044514
ea_elite127,"[1, 2, 7]",0,12,10.32910029088656,42.091749029044514
ea_elite127,"[1, 2, 7]",0,13,11.886821704701191,42.091749029044514
ea_elite127,"[1, 2, 7]",0,14,14.07949103107569,42.5140087852697
ea_elite127,"[1, 2, 7]",0,15,13.130815235379494,44.48996271904529
ea_elite127,"[1, 2, 7]",0,16,12.973084187717726,44.49193087761005
ea_elite127,"[1, 2, 7]",0,17,14.115075370063114,47.10603949976581
ea_elite127,"[1, 2, 7]",0,18,14.929147501597201,47.10603949976581
ea_elite127,"[1, 2, 7]",0,19,16.841784725854005,47.10603949976581
ea_elite127,"[1, 2, 7]",0,20,19.11265899315054,61.145800241846814
ea_elite127,"[1, 2, 7]",0,21,20.782578905266327,61.145800241846814
ea_elite127,"[1, 2, 7]",0,22,21.36595860029685,61.145800241846814
ea_elite127,"[1, 2, 7]",0,23,25.885921383790897,61.145800241846814
ea_elite127,"[1, 2, 7]",0,24,25.790979018889036,61.145800241846814
ea_elite127,"[1, 2, 7]",0,25,26.770948238751455,61.145800241846814
ea_elite127,"[1, 2, 7]",0,26,26.794591724283062,61.145800241846814
ea_elite127,"[1, 2, 7]",0,27,26.526995190850663,61.145800241846814
ea_elite127,"[1, 2, 7]",0,28,25.600285967761096,61.145800241846814
ea_elite127,"[1, 2, 7]",0,29,24.859984841223906,61.145800241846814
ea_elite127,"[1, 2, 7]",1,0,0.01317149149501308,31.014708111468945
ea_elite127,"[1, 2, 7]",1,1,-0.17639616696489802,31.014708111468945
ea_elite127,"[1, 2, 7]",1,2,1.796924327812882,31.014708111468945
ea_elite127,"[1, 2, 7]",1,3,2.2219218991539953,32.98593800959024
ea_elite127,"[1, 2, 7]",1,4,3.122722691617517,32.98593800959024
ea_elite127,"[1, 2, 7]",1,5,4.2041491721636195,32.98593800959024
ea_elite127,"[1, 2, 7]",1,6,5.696522424922686,37.907234586473635
ea_elite127,"[1, 2, 7]",1,7,6.966863379359637,37.907234586473635
ea_elite127,"[1, 2, 7]",1,8,6.194965598017274,42.08551909411999
ea_elite127,"[1, 2, 7]",1,9,6.888755925365408,47.15010594720414
ea_elite127,"[1, 2, 7]",1,10,8.756999414538411,47.15010594720414
ea_elite127,"[1, 2, 7]",1,11,8.095832021968807,47.15010594720414
ea_elite127,"[1, 2, 7]",1,12,8.61879924079971,47.15010594720414
ea_elite127,"[1, 2, 7]",1,13,9.355563205292745,49.83207535807456
ea_elite127,"[1, 2, 7]",1,14,10.618980179620861,49.83207535807456
ea_elite127,"[1, 2, 7]",1,15,9.203818965466692,49.83207535807456
ea_elite127,"[1, 2, 7]",1,16,6.91565281150116,49.83207535807456
ea_elite127,"[1, 2, 7]",1,17,9.389930014566254,49.83207535807456
ea_elite127,"[1, 2, 7]",1,18,10.322572916985012,49.83207535807456
ea_elite127,"[1, 2, 7]",1,19,10.995952827894588,49.83207535807456
ea_elite127,"[1, 2, 7]",1,20,13.236979727534903,51.27233570153723
ea_elite127,"[1, 2, 7]",1,21,12.933770476881683,51.27233570153723
ea_elite127,"[1, 2, 7]",1,22,15.19517302839924,51.27233570153723
ea_elite127,"[1, 2, 7]",1,23,14.666689288606474,51.27233570153723
ea_elite127,"[1, 2, 7]",1,24,14.15534631792439,51.27233570153723
ea_elite127,"[1, 2, 7]",1,25,17.261659282027683,51.27233570153723
ea_elite127,"[1, 2, 7]",1,26,16.56297990171159,51.27233570153723
ea_elite127,"[1, 2, 7]",1,27,16.094982296702916,51.27233570153723
ea_elite127,"[1, 2, 7]",1,28,16.930443934349682,51.28771684827552
ea_elite127,"[1, 2, 7]",1,29,17.847742685509285,51.28771684827552
ea_elite127,"[1, 2, 7]",2,0,-4.094674503622552,19.092629646994308
ea_elite127,"[1, 2, 7]",2,1,-0.7649594066198963,24.008504173890024
ea_elite127,"[1, 2, 7]",2,2,0.9769094296222544,24.008504173890024
ea_elite127,"[1, 2, 7]",2,3,3.802433235732552,31.17195367195765
ea_elite127,"[1, 2, 7]",2,4,4.6830451496379535,31.17195367195765
ea_elite127,"[1, 2, 7]",2,5,6.552390209313578,31.17195367195765
ea_elite127,"[1, 2, 7]",2,6,11.09031298478924,37.91193144408915
ea_elite127,"[1, 2, 7]",2,7,12.403691627719237,37.923291664053146
ea_elite127,"[1, 2, 7]",2,8,13.806034480281863,37.923291664053146
ea_elite127,"[1, 2, 7]",2,9,14.980857801378699,37.923291664053146
ea_elite127,"[1, 2, 7]",2,10,15.160839298352073,37.923291664053146
ea_elite127,"[1, 2, 7]",2,11,18.08892087421498,46.547276254064286
ea_elite127,"[1, 2, 7]",2,12,19.189036324520256,46.547276254064286
ea_elite127,"[1, 2, 7]",2,13,19.22804863502849,46.547276254064286
ea_elite127,"[1, 2, 7]",2,14,19.919830851200615,46.547276254064286
ea_elite127,"[1, 2, 7]",2,15,21.266557673698404,46.547276254064286
ea_elite127,"[1, 2, 7]",2,16,21.20530569376158,48.444505184306266
ea_elite127,"[1, 2, 7]",2,17,23.229546583500863,48.49152996812046
ea_elite127,"[1, 2, 7]",2,18,25.621020711701895,53.36564339347828
ea_elite127,"[1, 2, 7]",2,19,24.92813046614104,57.371779283345816
ea_elite127,"[1, 2, 7]",2,20,27.26563697184137,57.371779283345816
ea_elite127,"[1, 2, 7]",2,21,28.336915672518913,57.371779283345816
ea_elite127,"[1, 2, 7]",2,22,29.026409645320022,57.371779283345816
ea_elite127,"[1, 2, 7]",2,23,28.92978245607458,57.371779283345816
ea_elite127,"[1, 2, 7]",2,24,29.64021859323604,57.371779283345816
ea_elite127,"[1, 2, 7]",2,25,29.272535716467168,57.371779283345816
ea_elite127,"[1, 2, 7]",2,26,28.63718319670979,57.371779283345816
ea_elite127,"[1, 2, 7]",2,27,27.307471511815876,57.371779283345816
ea_elite127,"[1, 2, 7]",2,28,27.450084298148017,57.371779283345816
ea_elite127,"[1, 2, 7]",2,29,26.864832502185834,57.371779283345816
ea_elite127,"[1, 2, 7]",3,0,-1.8179617215514483,37.96316526877712
ea_elite127,"[1, 2, 7]",3,1,1.6643972986120188,37.96316526877712
ea_elite127,"[1, 2, 7]",3,2,5.101241616561456,37.96316526877712
ea_elite127,"[1, 2, 7]",3,3,7.827273847413928,37.96316526877712
ea_elite127,"[1, 2, 7]",3,4,10.030380675337755,37.96316526877712
ea_elite127,"[1, 2, 7]",3,5,9.528821954192244,37.96316526877712
ea_elite127,"[1, 2, 7]",3,6,12.549729902660877,37.96316526877712
ea_elite127,"[1, 2, 7]",3,7,8.895648599067114,40.27273987647676
ea_elite127,"[1, 2, 7]",3,8,7.058736882460076,40.27273987647676
ea_elite127,"[1, 2, 7]",3,9,9.446942959866627,40.27273987647676
ea_elite127,"[1, 2, 7]",3,10,11.16682776284971,47.03629322584075
ea_elite127,"[1, 2, 7]",3,11,13.05562859754954,47.03629322584075
ea_elite127,"[1, 2, 7]",3,12,15.446129244056426,47.03629322584075
ea_elite127,"[1, 2, 7]",3,13,18.05128853298219,47.03629322584075
ea_elite127,"[1, 2, 7]",3,14,21.515715550538264,47.0977820371959
ea_elite127,"[1, 2, 7]",3,15,23.093765368389192,47.0977820371959
ea_elite127,"[1, 2, 7]",3,16,22.511381805493848,47.0977820371959
ea_elite127,"[1, 2, 7]",3,17,21.41257123329224,47.0977820371959
ea_elite127,"[1, 2, 7]",3,18,22.406939522890376,49.8784162937348
ea_elite127,"[1, 2, 7]",3,19,22.967699615602154,49.8784162937348
ea_elite127,"[1, 2, 7]",3,20,25.96613508922137,49.8784162937348
ea_elite127,"[1, 2, 7]",3,21,26.73920317735782,49.8784162937348
ea_elite127,"[1, 2, 7]",3,22,26.81921596894044,49.8784162937348
ea_elite127,"[1, 2, 7]",3,23,27.907331590231536,49.8784162937348
ea_elite127,"[1, 2, 7]",3,24,27.43107035752672,50.96640476577237
ea_elite127,"[1, 2, 7]",3,25,29.17664225017407,50.96640476577237
ea_elite127,"[1, 2, 7]",3,26,27.670379131355492,50.96640476577237
ea_elite127,"[1, 2, 7]",3,27,28.159592022529626,56.7237465306344
ea_elite127,"[1, 2, 7]",3,28,26.875043109534484,56.7237465306344
ea_elite127,"[1, 2, 7]",3,29,28.159809086689545,56.7237465306344
ea_elite127,"[1, 2, 7]",4,0,-2.815447777180883,24.071757280820318
ea_elite127,"[1, 2, 7]",4,1,-0.19431773677898312,30.999795175840855
ea_elite127,"[1, 2, 7]",4,2,0.9621147325583955,30.999795175840855
ea_elite127,"[1, 2, 7]",4,3,1.918952423441123,30.999795175840855
ea_elite127,"[1, 2, 7]",4,4,3.668877802569929,30.999795175840855
